Date/Time,Homescreen; Z; PS1000-4; Chamber Temp #1(°C),Homescreen; Z; PS1000-4; Chamber Temp #2(°C),Homescreen; Z; PS1000-4; Control Temperature(°C),Homescreen; Z; PS1000-4; Chamber Humidity #1(%Rh),Homescreen; Z; PS1000-4; Chamber Humidity #2(%Rh),Homescreen; Z; PS1000-4; Control Humidity(%Rh),Homescreen; Z; PS1000-4; IO[A]; LED 1 Temperature(°C),Homescreen; Z; PS1000-4; IO[A]; LED 2 Temperature(°C),Homescreen; Z; PS1000-4; IO[A]; LED 3 Temperature(°C),Homescreen; Z; PS1000-4; Vapor Press Deficit(mb),Homescreen; Z; PS1000-4; Chamber PAR Level(µmol),Homescreen; Z; PS1000-4; IO[C]; Chamber CO2 Reading(ppm),Homescreen; Z; PS1000-4; IO[A]; LED RECIRC IN(°C),Homescreen; Z; PS1000-4; IO[B]; LED RECIRC OUT(°C),Homescreen; Z; PS1000-4; IO[C]; CO2 Flow Rate(mL/M),Homescreen; Z; PS1000-4; Time Above Threshold(0:00),Homescreen; Z; PS1000-4; Temperature Setpoint(°C),Homescreen; Z; PS1000-4; VPD Setpoint(mb),Homescreen; Z; PS1000-4; Current Program Number(N/A),Homescreen; Z; PS1000-4; CO2 Setpoint(ppm)
2023/07/12 02:15:00,19.33,19.02,19.33,72.10,73.90,72.10,20.38,20.47,20.49,6.26,2.0,424.0,22.93,22.75,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:16:00,19.69,19.31,19.69,71.80,73.60,71.80,20.45,20.55,20.56,6.46,2.0,424.0,22.93,22.75,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:17:00,20.11,19.71,20.11,71.20,73.10,71.20,20.54,20.64,20.66,6.77,2.0,424.0,22.93,22.75,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:18:00,20.52,20.08,20.52,70.70,72.60,70.70,20.62,20.74,20.74,7.08,2.0,423.0,22.93,22.78,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:19:00,20.65,20.23,20.65,70.20,72.30,70.20,20.62,20.76,20.74,7.26,2.0,424.0,22.93,22.80,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:20:00,20.46,20.08,20.46,70.20,72.40,70.20,20.61,20.73,20.73,7.16,2.0,424.0,22.93,22.80,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:21:00,20.13,19.80,20.13,70.50,72.60,70.50,20.55,20.67,20.67,6.94,2.0,425.0,22.97,22.80,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:22:00,19.81,19.50,19.81,71.00,73.00,71.00,20.49,20.59,20.59,6.70,2.0,425.0,22.98,22.80,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:23:00,19.50,19.21,19.50,71.40,73.30,71.40,20.41,20.53,20.52,6.48,2.0,426.0,22.98,22.80,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:24:00,19.29,19.00,19.29,71.80,73.80,71.80,20.37,20.46,20.49,6.30,2.0,426.0,22.98,22.83,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:25:00,19.47,19.12,19.47,71.90,73.80,71.90,20.41,20.51,20.52,6.35,2.0,426.0,22.98,22.85,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:26:00,19.90,19.50,19.90,71.40,73.30,71.40,20.52,20.61,20.62,6.63,2.0,425.0,22.98,22.85,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:27:00,20.37,19.94,20.37,70.90,72.80,70.90,20.62,20.72,20.73,6.96,2.0,426.0,22.98,22.85,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:28:00,20.70,20.26,20.70,70.20,72.30,70.20,20.67,20.76,20.79,7.26,2.0,427.0,23.03,22.85,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:29:00,20.64,20.24,20.64,70.10,72.20,70.10,20.66,20.76,20.78,7.28,2.0,426.0,23.03,22.85,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:30:00,20.37,20.01,20.37,70.90,73.00,70.90,20.62,20.73,20.72,6.96,2.0,426.0,23.23,21.72,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:31:00,20.07,19.74,20.07,72.80,74.70,72.80,20.77,20.67,20.69,6.39,2.0,426.0,22.49,16.23,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:32:00,19.80,19.52,19.80,74.10,76.00,74.10,21.04,20.60,20.62,5.98,2.0,426.0,21.95,14.33,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:33:00,19.52,19.27,19.52,70.90,72.80,70.90,20.94,20.52,20.52,6.60,2.0,427.0,21.99,14.52,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:34:00,19.22,18.98,19.22,68.30,70.20,68.30,20.81,20.46,20.44,7.06,2.0,428.0,22.04,14.69,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:35:00,19.34,19.03,19.34,67.60,69.20,67.60,20.80,20.48,20.48,7.28,2.0,429.0,22.09,14.99,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:36:00,19.83,19.42,19.83,66.60,68.30,66.60,20.83,20.60,20.59,7.72,2.0,428.0,22.10,15.37,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:37:00,20.35,19.89,20.35,66.00,67.90,66.00,20.89,20.71,20.72,8.11,2.0,429.0,22.14,15.83,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:38:00,20.73,20.26,20.73,68.50,70.50,68.50,20.90,20.80,20.79,7.70,2.0,428.0,22.14,16.38,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:39:00,20.76,20.32,20.76,71.10,73.40,71.10,20.89,20.81,20.79,7.07,2.0,428.0,22.14,16.99,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:40:00,20.56,20.16,20.56,73.00,75.20,73.00,20.84,20.78,20.79,6.54,2.0,427.0,22.14,17.56,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:41:00,20.30,19.95,20.30,74.30,76.40,74.30,20.80,20.74,20.79,6.13,2.0,428.0,22.14,18.07,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:42:00,20.03,19.73,20.03,73.40,75.60,73.40,20.73,20.69,20.73,6.22,2.0,428.0,22.12,18.55,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:43:00,19.72,19.43,19.72,70.10,72.10,70.10,20.64,20.62,20.66,6.86,2.0,428.0,22.09,18.96,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:44:00,19.37,19.08,19.37,68.60,70.50,68.60,20.53,20.52,20.56,7.06,2.0,430.0,22.05,19.32,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:45:00,19.19,18.89,19.19,68.30,70.10,68.30,20.51,20.47,20.54,7.04,2.0,431.0,22.04,19.62,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:46:00,19.48,19.13,19.48,67.90,69.60,67.90,20.59,20.55,20.61,7.26,2.0,430.0,21.99,19.87,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:47:00,19.98,19.57,19.98,67.20,68.90,67.20,20.68,20.67,20.71,7.65,2.0,430.0,21.99,20.10,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:48:00,20.45,20.01,20.45,66.40,68.30,66.40,20.75,20.77,20.81,8.07,2.0,430.0,21.96,20.31,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:49:00,20.68,20.22,20.68,67.80,69.90,67.80,20.75,20.81,20.84,7.84,2.0,431.0,21.94,20.50,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:50:00,20.57,20.16,20.57,71.90,74.10,71.90,20.75,20.79,20.84,6.81,2.0,430.0,21.94,20.66,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:51:00,20.40,20.02,20.40,75.30,77.50,75.30,20.75,20.76,20.80,5.91,2.0,430.0,21.94,20.81,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:52:00,20.14,19.80,20.14,70.50,73.00,70.50,20.68,20.71,20.75,6.95,2.0,431.0,21.94,20.93,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:53:00,19.70,19.41,19.70,65.80,67.70,65.80,20.55,20.61,20.63,7.86,2.0,433.0,21.94,21.05,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:54:00,19.30,19.01,19.30,68.80,70.50,68.80,20.46,20.50,20.55,6.98,2.0,433.0,21.94,21.15,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:55:00,19.25,18.92,19.25,71.90,73.70,71.90,20.47,20.49,20.55,6.27,2.0,433.0,21.94,21.24,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:56:00,19.68,19.29,19.68,72.80,74.70,72.80,20.59,20.61,20.65,6.22,2.0,432.0,21.94,21.32,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:57:00,20.23,19.79,20.23,72.60,74.50,72.60,20.69,20.73,20.76,6.50,2.0,432.0,21.94,21.40,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:58:00,20.65,20.21,20.65,72.00,74.00,72.00,20.75,20.81,20.84,6.80,2.0,431.0,21.94,21.47,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 02:59:00,20.69,20.29,20.69,71.80,73.90,71.80,20.75,20.81,20.84,6.88,2.0,431.0,21.94,21.53,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:00:00,20.47,20.11,20.47,72.00,74.10,72.00,20.71,20.78,20.80,6.75,2.0,432.0,21.94,21.59,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:01:00,20.17,19.84,20.17,72.30,74.40,72.30,20.67,20.72,20.75,6.53,2.0,433.0,21.94,21.65,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:02:00,19.87,19.58,19.87,72.70,74.70,72.70,20.61,20.66,20.68,6.32,2.0,432.0,21.94,21.70,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:03:00,19.59,19.33,19.59,73.10,74.90,73.10,20.53,20.59,20.61,6.14,2.0,433.0,21.94,21.75,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:04:00,19.36,19.09,19.36,72.90,74.80,72.90,20.46,20.53,20.55,6.08,2.0,435.0,21.94,21.78,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:05:00,19.29,19.00,19.29,71.60,73.40,71.60,20.45,20.51,20.54,6.36,2.0,435.0,21.94,21.80,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:06:00,19.56,19.21,19.56,70.20,72.00,70.20,20.49,20.55,20.57,6.77,2.0,435.0,21.94,21.83,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:07:00,19.93,19.54,19.93,69.10,71.00,69.10,20.57,20.63,20.65,7.18,2.0,436.0,21.94,21.85,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:08:00,20.26,19.84,20.26,68.30,70.20,68.30,20.62,20.69,20.71,7.52,2.0,434.0,21.94,21.85,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:09:00,20.46,20.04,20.46,67.70,69.70,67.70,20.65,20.71,20.74,7.78,2.0,435.0,21.94,21.86,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:10:00,20.42,20.01,20.42,67.40,69.50,67.40,20.65,20.71,20.74,7.82,2.0,435.0,21.94,21.90,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:11:00,20.13,19.76,20.13,67.50,69.60,67.50,20.58,20.67,20.69,7.64,2.0,436.0,21.94,21.90,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:12:00,19.78,19.42,19.78,67.90,70.00,67.90,20.50,20.58,20.61,7.40,2.0,436.0,21.94,21.90,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:13:00,19.44,19.09,19.44,68.30,70.40,68.30,20.42,20.50,20.51,7.16,2.0,437.0,21.94,21.90,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:14:00,19.24,18.88,19.24,68.70,70.80,68.70,20.40,20.46,20.49,6.97,2.0,437.0,21.94,21.91,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:15:00,19.42,19.02,19.42,68.70,70.70,68.70,20.43,20.49,20.51,7.05,2.0,437.0,21.96,21.95,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:16:00,19.76,19.33,19.76,68.30,70.30,68.30,20.49,20.56,20.57,7.30,2.0,437.0,21.99,21.95,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:17:00,20.09,19.63,20.09,67.80,69.90,67.80,20.55,20.63,20.64,7.55,2.0,436.0,21.99,21.95,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:18:00,20.36,19.89,20.36,67.40,69.50,67.40,20.61,20.69,20.70,7.79,2.0,437.0,21.99,21.95,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:19:00,20.50,20.03,20.50,67.10,69.20,67.10,20.65,20.71,20.74,7.94,2.0,436.0,21.99,22.00,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:20:00,20.39,19.95,20.39,67.10,69.30,67.10,20.63,20.71,20.72,7.88,2.0,437.0,22.01,22.00,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:21:00,20.12,19.70,20.12,67.30,69.60,67.30,20.57,20.64,20.66,7.69,2.0,438.0,22.04,22.00,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:22:00,19.79,19.40,19.79,67.90,70.00,67.90,20.50,20.58,20.57,7.41,2.0,437.0,22.04,22.04,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:23:00,19.49,19.12,19.49,68.30,70.40,68.30,20.42,20.51,20.51,7.18,2.0,439.0,22.04,22.05,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:24:00,19.32,18.96,19.32,68.90,70.90,68.90,20.40,20.46,20.49,6.97,2.0,438.0,22.06,22.05,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:25:00,19.49,19.09,19.49,69.00,70.90,69.00,20.43,20.50,20.50,7.02,2.0,439.0,22.09,22.05,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:26:00,19.79,19.36,19.79,68.80,70.70,68.80,20.48,20.56,20.56,7.20,2.0,438.0,22.09,22.08,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:27:00,20.09,19.63,20.09,68.50,70.50,68.50,20.54,20.62,20.62,7.40,2.0,438.0,22.09,22.10,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:28:00,20.33,19.87,20.33,68.20,70.20,68.20,20.60,20.68,20.68,7.60,2.0,439.0,22.09,22.10,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:29:00,20.50,20.04,20.50,67.80,69.90,67.80,20.65,20.71,20.72,7.75,2.0,438.0,22.14,22.10,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:30:00,20.46,20.03,20.46,67.70,69.80,67.70,20.65,20.71,20.73,7.77,2.0,439.0,22.14,22.10,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:31:00,20.23,19.85,20.23,67.90,70.00,67.90,20.62,20.69,20.68,7.62,2.0,440.0,22.14,22.13,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:32:00,19.94,19.59,19.94,68.20,70.20,68.20,20.56,20.63,20.62,7.40,2.0,439.0,22.14,22.15,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:33:00,19.68,19.33,19.68,68.60,70.60,68.60,20.49,20.58,20.55,7.20,2.0,440.0,22.16,22.15,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:34:00,19.44,19.11,19.44,69.00,70.90,69.00,20.45,20.52,20.49,7.01,2.0,440.0,22.19,22.15,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:35:00,19.40,19.04,19.40,69.30,71.20,69.30,20.45,20.51,20.49,6.92,2.0,440.0,22.19,22.15,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:36:00,19.59,19.21,19.59,69.10,70.90,69.10,20.45,20.53,20.51,7.05,2.0,440.0,22.19,22.18,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:37:00,19.84,19.44,19.84,68.70,70.60,68.70,20.50,20.57,20.56,7.24,2.0,440.0,22.19,22.20,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:38:00,20.07,19.65,20.07,68.40,70.30,68.40,20.54,20.62,20.61,7.42,2.0,440.0,22.24,22.20,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:39:00,20.28,19.84,20.28,68.00,70.00,68.00,20.59,20.67,20.66,7.60,2.0,441.0,22.24,22.20,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:40:00,20.44,20.01,20.44,67.80,69.70,67.80,20.65,20.71,20.70,7.73,2.0,441.0,22.24,22.20,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:41:00,20.51,20.09,20.51,67.70,69.60,67.70,20.65,20.76,20.74,7.79,2.0,441.0,22.24,22.20,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:42:00,20.41,20.01,20.41,67.70,69.70,67.70,20.65,20.76,20.74,7.75,2.0,441.0,22.24,22.21,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:43:00,20.25,19.87,20.25,67.80,69.80,67.80,20.65,20.73,20.70,7.63,2.0,442.0,22.29,22.25,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:44:00,20.08,19.71,20.08,68.10,70.00,68.10,20.65,20.71,20.67,7.50,2.0,442.0,22.29,22.25,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:45:00,19.93,19.57,19.93,68.30,70.20,68.30,20.61,20.67,20.64,7.38,2.0,443.0,22.29,22.25,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:46:00,19.79,19.44,19.79,68.40,70.30,68.40,20.58,20.65,20.60,7.28,2.0,443.0,22.29,22.25,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:47:00,19.67,19.32,19.67,68.60,70.50,68.60,20.54,20.61,20.57,7.20,2.0,441.0,22.31,22.25,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:48:00,19.57,19.22,19.57,68.70,70.60,68.70,20.50,20.57,20.53,7.12,2.0,443.0,22.34,22.28,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:49:00,19.50,19.15,19.50,68.80,70.70,68.80,20.45,20.56,20.49,7.06,2.0,443.0,22.34,22.30,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:50:00,19.58,19.21,19.58,68.80,70.70,68.80,20.45,20.56,20.49,7.10,2.0,443.0,22.34,22.30,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:51:00,19.74,19.35,19.74,68.60,70.50,68.60,20.47,20.56,20.53,7.21,2.0,443.0,22.34,22.30,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:52:00,19.90,19.50,19.90,68.40,70.30,68.40,20.50,20.58,20.56,7.34,2.0,443.0,22.38,22.30,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:53:00,20.04,19.64,20.04,68.20,70.00,68.20,20.54,20.61,20.59,7.45,2.0,442.0,22.39,22.32,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:54:00,20.17,19.77,20.17,68.00,69.90,68.00,20.58,20.65,20.64,7.56,2.0,442.0,22.39,22.35,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:55:00,20.29,19.88,20.29,67.80,69.70,67.80,20.62,20.68,20.67,7.66,2.0,443.0,22.39,22.35,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:56:00,20.39,19.99,20.39,67.70,69.60,67.70,20.67,20.72,20.71,7.74,2.0,443.0,22.42,22.35,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:57:00,20.48,20.08,20.48,67.50,69.40,67.50,20.70,20.76,20.74,7.82,2.0,443.0,22.44,22.37,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:58:00,20.49,20.10,20.49,68.30,70.30,68.30,20.70,20.76,20.74,7.63,2.0,444.0,22.44,22.40,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 03:59:00,20.42,20.05,20.42,69.90,71.80,69.90,20.70,20.76,20.74,7.23,2.0,444.0,22.44,22.40,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:00:00,20.33,19.98,20.33,70.90,72.80,70.90,20.70,20.76,20.74,6.94,2.0,444.0,22.44,22.40,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:01:00,20.26,19.92,20.26,71.60,73.50,71.60,20.70,20.76,20.74,6.76,2.0,443.0,22.46,22.41,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:02:00,20.21,19.87,20.21,72.00,73.80,72.00,20.70,20.76,20.74,6.63,2.0,444.0,22.49,22.45,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:03:00,20.15,19.83,20.15,72.20,74.10,72.20,20.70,20.76,20.74,6.55,2.0,444.0,22.49,22.45,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:04:00,20.11,19.79,20.11,72.40,74.30,72.40,20.70,20.76,20.74,6.48,2.0,444.0,22.49,22.45,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:05:00,20.07,19.75,20.07,72.60,74.40,72.60,20.70,20.76,20.73,6.42,2.0,444.0,22.49,22.45,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:06:00,20.03,19.72,20.03,72.60,74.40,72.60,20.70,20.76,20.69,6.41,2.0,444.0,22.49,22.45,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:07:00,20.01,19.69,20.01,72.60,74.40,72.60,20.70,20.76,20.69,6.39,2.0,445.0,22.53,22.49,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:08:00,19.98,19.67,19.98,72.60,74.40,72.60,20.65,20.76,20.69,6.39,2.0,445.0,22.54,22.50,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:09:00,19.96,19.65,19.96,72.60,74.40,72.60,20.65,20.72,20.69,6.38,2.0,445.0,22.54,22.50,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:10:00,19.94,19.63,19.94,72.60,74.30,72.60,20.65,20.71,20.69,6.38,2.0,445.0,22.54,22.50,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:11:00,19.93,19.62,19.93,72.60,74.30,72.60,20.63,20.71,20.66,6.37,2.0,446.0,22.56,22.52,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:12:00,19.91,19.60,19.91,72.60,74.30,72.60,20.60,20.71,20.64,6.37,2.0,445.0,22.59,22.55,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:13:00,19.90,19.59,19.90,72.60,74.30,72.60,20.60,20.71,20.64,6.37,2.0,444.0,22.59,22.55,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:14:00,19.89,19.59,19.89,72.60,74.30,72.60,20.60,20.66,20.64,6.36,2.0,446.0,22.59,22.55,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:15:00,19.89,19.58,19.89,72.60,74.30,72.60,20.60,20.66,20.64,6.37,2.0,445.0,22.63,22.59,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:16:00,19.89,19.58,19.89,72.50,74.30,72.50,20.55,20.66,20.64,6.37,2.0,446.0,22.64,22.60,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:17:00,19.89,19.58,19.89,72.50,74.30,72.50,20.55,20.66,20.64,6.38,2.0,445.0,22.64,22.60,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:18:00,19.89,19.58,19.89,72.50,74.20,72.50,20.55,20.66,20.64,6.38,2.0,446.0,22.64,22.60,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:19:00,19.90,19.58,19.90,72.50,74.20,72.50,20.55,20.66,20.64,6.39,2.0,447.0,22.67,22.60,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:20:00,19.91,19.59,19.91,72.40,74.20,72.40,20.55,20.66,20.64,6.41,2.0,447.0,22.69,22.65,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:21:00,19.91,19.60,19.91,72.40,74.20,72.40,20.55,20.66,20.64,6.41,2.0,447.0,22.69,22.65,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:22:00,19.92,19.61,19.92,72.40,74.20,72.40,20.55,20.66,20.64,6.41,2.0,447.0,22.71,22.66,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:23:00,19.93,19.62,19.93,72.40,74.10,72.40,20.55,20.66,20.64,6.43,2.0,448.0,22.74,22.70,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:24:00,19.95,19.63,19.95,72.40,74.10,72.40,20.55,20.66,20.64,6.44,2.0,448.0,22.74,22.70,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:25:00,19.96,19.64,19.96,72.30,74.10,72.30,20.55,20.66,20.64,6.45,2.0,448.0,22.75,22.70,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:26:00,19.97,19.66,19.97,72.30,74.10,72.30,20.55,20.66,20.64,6.46,2.0,447.0,22.79,22.75,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:27:00,20.00,19.67,20.00,72.30,74.10,72.30,20.55,20.66,20.64,6.47,2.0,448.0,22.79,22.75,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:28:00,20.01,19.69,20.01,72.30,74.10,72.30,20.55,20.66,20.64,6.47,2.0,449.0,22.81,22.75,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:29:00,20.03,19.71,20.03,72.30,74.10,72.30,20.55,20.66,20.64,6.48,2.0,448.0,22.84,22.79,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:30:00,20.04,19.72,20.04,72.30,74.00,72.30,20.55,20.66,20.64,6.50,2.0,449.0,22.84,22.80,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:31:00,20.06,19.73,20.06,72.20,74.00,72.20,20.55,20.66,20.64,6.52,2.0,449.0,22.84,22.80,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:32:00,20.07,19.74,20.07,72.20,73.90,72.20,20.55,20.66,20.64,6.52,2.0,448.0,22.89,22.81,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:33:00,20.08,19.76,20.08,72.20,74.00,72.20,20.55,20.66,20.64,6.53,2.0,449.0,22.89,22.85,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:34:00,20.09,19.77,20.09,72.20,74.00,72.20,20.55,20.66,20.64,6.53,2.0,448.0,22.89,22.85,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:35:00,20.10,19.78,20.10,72.20,74.00,72.20,20.55,20.66,20.64,6.54,2.0,449.0,22.89,22.85,0.0,2918.0,20.0,7.01,10.0,400.0
2023/07/12 04:36:00,20.11,19.79,20.11,72.30,74.00,72.30,20.55,20.66,20.64,6.53,2.0,448.0,22.93,22.85,0.0,2918.0,20.0,7.01,10.0,400.0
